year,month,rw,female,wbho,married,age,age_dec
2019,3,17.639999389648438,0,0,1,27,2.7
2019,3,NA,1,0,1,26,2.6
2019,3,NA,1,0,0,58,5.8
2019,3,16,0,0,0,26,2.6
2019,3,8.350000381469727,1,0,0,16,1.6
2019,3,26,0,0,1,57,5.7
2019,3,67.30750274658203,1,0,1,56,5.6
2019,3,13.333333015441895,0,0,0,33,3.3
2019,3,NA,1,0,0,56,5.6
2019,3,35.57674789428711,1,0,1,42,4.2
2019,3,57.6922721862793,0,0,1,41,4.1
2019,3,24.5,0,0,1,56,5.6
2019,3,33.779998779296875,1,0,1,55,5.5
2019,3,48.07500076293945,1,0,0,41,4.1
2019,3,103.25,0,0,1,45,4.5
2019,3,22,1,0,1,38,3.8
2019,3,13,1,0,1,59,5.9
2019,3,15.199999809265137,0,0,1,57,5.7
2019,3,40.59822463989258,1,0,1,33,3.3
2019,3,NA,0,0,1,40,4
2019,3,20,1,1,1,33,3.3
2019,3,26,0,1,1,33,3.3
2019,3,20.432498931884766,1,1,1,24,2.4
2019,3,20.604284286499023,0,0,1,27,2.7
2019,3,10,1,0,1,34,3.4
2019,3,22,0,0,1,29,2.9
2019,3,44.70000076293945,0,1,1,37,3.7
2019,3,NA,1,1,1,61,6.1
2019,3,NA,1,0,1,51,5.1
2019,3,42.734886169433594,0,0,1,49,4.9
2019,3,25,0,1,0,26,2.6
2019,3,NA,1,0,1,63,6.3
2019,3,NA,1,0,1,41,4.1
2019,3,17,0,0,1,44,4.4
2019,3,13.845999717712402,1,0,0,41,4.1
2019,3,9.5,1,0,0,48,4.8
2019,3,22,0,0,0,53,5.3
2019,3,28,0,1,0,31,3.1
2019,3,12,1,0,0,32,3.2
2019,3,NA,0,1,1,31,3.1
2019,3,20.5,1,0,1,29,2.9
2019,3,24.5,0,0,1,33,3.3
2019,3,16.100000381469727,1,0,1,34,3.4
2019,3,13.5,0,0,0,23,2.3
2019,3,13,0,0,0,20,2
2019,3,NA,0,0,0,22,2.2
2019,3,57.67499923706055,0,1,1,48,4.8
2019,3,55.275001525878906,1,1,1,44,4.4
2019,3,35.32432556152344,0,0,0,44,4.4
2019,3,19.899999618530273,0,0,1,40,4
2019,3,NA,1,0,1,29,2.9
2019,3,26.92300033569336,0,0,1,41,4.1
2019,3,18,1,0,1,40,4
2019,3,NA,0,1,0,31,3.1
2019,3,NA,0,1,0,29,2.9
2019,3,NA,0,0,1,64,6.4
2019,3,NA,1,0,1,59,5.9
2019,3,15,1,0,0,55,5.5
2019,3,NA,1,0,0,20,2
2019,3,NA,0,0,1,43,4.3
2019,3,NA,1,1,1,44,4.4
2019,3,NA,0,1,0,16,1.6
2019,3,NA,1,1,0,44,4.4
2019,3,45.83333206176758,0,0,0,49,4.9
2019,3,42.30759811401367,1,0,0,43,4.3
2019,3,NA,1,0,0,18,1.8
2019,3,82.5999984741211,0,0,1,51,5.1
2019,3,20,1,0,1,49,4.9
2019,3,7,1,0,0,18,1.8
2019,3,NA,0,0,0,20,2
2019,3,6,1,0,0,22,2.2
2019,3,30,0,0,1,40,4
2019,3,12.5,1,0,1,47,4.7
2019,3,21,1,0,1,62,6.2
2019,3,17.329999923706055,0,0,0,60,6
2019,3,24.024999618530273,1,0,0,33,3.3
2019,3,10,0,0,0,24,2.4
2019,3,NA,1,0,0,21,2.1
2019,3,NA,1,0,0,63,6.3
2019,3,NA,1,0,1,30,3
2019,3,25.633333206176758,0,0,1,32,3.2
2019,3,17.049999237060547,1,0,0,35,3.5
2019,3,25.633333206176758,0,0,0,34,3.4
2019,3,NA,0,0,1,64,6.4
2019,3,NA,1,0,1,61,6.1
2019,3,36.3824348449707,1,0,1,58,5.8
2019,3,20,0,0,1,57,5.7
2019,3,NA,1,1,1,57,5.7
2019,3,9,0,1,0,22,2.2
2019,3,NA,1,1,0,52,5.2
2019,3,18.75,0,0,0,24,2.4
2019,3,16.825000762939453,0,0,0,25,2.5
2019,3,24.18000030517578,0,0,1,36,3.6
2019,3,10,1,0,1,36,3.6
2019,3,12.5,1,0,0,48,4.8
2019,3,18.899999618530273,0,0,0,58,5.8
2019,3,11.5,0,0,0,60,6
2019,3,2.8299999237060547,1,0,0,51,5.1
2019,3,NA,1,0,0,16,1.6
2019,3,NA,0,0,0,54,5.4
2019,3,NA,1,0,0,63,6.3
2019,3,14.25,1,0,1,64,6.4
2019,3,NA,0,0,1,63,6.3
2019,3,11.538249969482422,0,0,0,62,6.2
2019,3,21,1,0,0,59,5.9
2019,3,NA,1,0,1,58,5.8
2019,3,58.8234977722168,0,0,1,61,6.1
2019,3,NA,1,0,1,46,4.6
2019,3,31.5,0,0,1,49,4.9
2019,3,NA,1,0,0,27,2.7
2019,3,NA,1,0,1,62,6.2
2019,3,20,1,0,0,36,3.6
2019,3,NA,1,1,0,49,4.9
2019,3,NA,0,1,0,20,2
2019,3,NA,1,1,0,28,2.8
2019,3,9,0,1,0,25,2.5
2019,3,35.09600067138672,1,0,1,34,3.4
2019,3,39.42300033569336,0,0,1,39,3.9
2019,3,NA,0,0,1,48,4.8
2019,3,35,1,0,1,56,5.6
2019,3,29.8075008392334,0,0,1,36,3.6
2019,3,NA,1,0,1,37,3.7
2019,3,9,0,1,0,43,4.3
2019,3,NA,1,1,0,48,4.8
2019,3,94.53658294677734,1,1,0,38,3.8
2019,3,9,0,1,0,57,5.7
2019,3,NA,1,1,0,44,4.4
2019,3,NA,0,1,0,59,5.9
2019,3,33.653751373291016,0,0,1,29,2.9
2019,3,21,0,0,0,44,4.4
2019,3,14,1,0,0,39,3.9
2019,3,19,0,0,0,37,3.7
2019,3,19,1,0,0,40,4
2019,3,14.957111358642578,0,0,0,59,5.9
2019,3,NA,1,0,0,51,5.1
2019,3,NA,0,0,1,51,5.1
2019,3,NA,1,0,1,47,4.7
2019,3,50.480751037597656,1,0,0,53,5.3
2019,3,NA,1,0,1,63,6.3
2019,3,38.46149826049805,0,0,1,60,6
2019,3,15,1,0,0,49,4.9
2019,3,14.422999382019043,0,0,0,29,2.9
2019,3,NA,1,0,0,44,4.4
2019,3,10.574999809265137,0,0,0,34,3.4
2019,3,19,1,0,0,27,2.7
2019,3,26.223636627197266,1,0,0,31,3.1
2019,3,36.32466506958008,0,0,0,32,3.2
2019,3,28.845998764038086,0,1,1,29,2.9
2019,3,NA,1,1,1,26,2.6
2019,3,NA,1,1,1,27,2.7
2019,3,57.6922492980957,0,1,1,33,3.3
2019,3,NA,0,1,1,58,5.8
2019,3,NA,1,1,1,53,5.3
2019,3,16.25,0,0,1,55,5.5
2019,3,16.350000381469727,1,0,1,59,5.9
2019,3,7.25,1,0,0,22,2.2
2019,3,NA,1,0,1,36,3.6
2019,3,17.0939998626709,0,0,1,36,3.6
2019,3,NA,1,1,0,41,4.1
2019,3,NA,1,0,1,64,6.4
2019,3,12,0,1,1,45,4.5
2019,3,NA,1,1,1,41,4.1
2019,3,NA,1,0,1,28,2.8
2019,3,NA,0,0,1,31,3.1
2019,3,48.07674789428711,1,1,1,52,5.2
2019,3,NA,1,1,0,23,2.3
2019,3,NA,1,1,0,20,2
2019,3,51.628570556640625,0,0,0,24,2.4
2019,3,20.174999237060547,0,0,0,37,3.7
2019,3,NA,0,0,0,62,6.2
2019,3,NA,0,0,1,59,5.9
2019,3,14,1,0,1,60,6
2019,3,24.038249969482422,1,0,0,24,2.4
2019,3,14.5,1,0,0,26,2.6
2019,3,18,0,0,0,30,3
2019,3,28,0,0,0,28,2.8
2019,3,NA,1,0,0,61,6.1
2019,3,NA,1,0,0,34,3.4
2019,3,41.66666793823242,0,1,1,38,3.8
2019,3,8.076499938964844,1,1,1,36,3.6
2019,3,103.25,0,0,1,46,4.6
2019,3,17,0,0,1,35,3.5
2019,3,24.038249969482422,1,0,1,32,3.2
2019,3,16,0,0,0,22,2.2
2019,3,13,1,0,0,25,2.5
2019,3,13,1,0,0,51,5.1
2019,3,NA,0,0,1,51,5.1
2019,3,NA,1,0,1,40,4
2019,3,NA,0,1,1,51,5.1
2019,3,NA,0,1,1,39,3.9
2019,3,15.149999618530273,1,1,1,29,2.9
2019,3,NA,1,1,0,63,6.3
2019,3,18.5,0,0,1,36,3.6
2019,3,17.5,1,0,1,32,3.2
2019,3,14.75,0,0,1,61,6.1
2019,3,NA,1,0,1,61,6.1
2019,3,NA,0,0,0,44,4.4
2019,3,NA,1,0,0,55,5.5
2019,3,12,1,0,0,21,2.1
2019,3,NA,0,0,0,24,2.4
2019,3,21.63450050354004,1,0,0,26,2.6
2019,3,27,0,0,1,44,4.4
2019,3,NA,1,0,1,41,4.1
2019,3,103.25,0,1,0,42,4.2
2019,3,60,1,0,1,56,5.6
2019,3,31,0,0,1,60,6
2019,3,25,1,0,0,46,4.6
2019,3,18.5,0,1,0,48,4.8
2019,3,14,1,0,1,54,5.4
2019,3,17,0,0,1,55,5.5
2019,3,20,1,0,1,56,5.6
2019,3,26.989999771118164,0,0,1,57,5.7
2019,3,36.32466506958008,0,0,0,43,4.3
2019,3,NA,1,0,0,34,3.4
2019,3,15.5,0,1,0,36,3.6
2019,3,NA,0,0,0,64,6.4
2019,3,NA,0,0,1,62,6.2
2019,3,NA,0,0,0,28,2.8
2019,3,NA,1,0,1,64,6.4
2019,3,25.961498260498047,1,0,0,46,4.6
2019,3,53.84600067138672,0,0,1,59,5.9
2019,3,NA,1,0,1,63,6.3
2019,3,21.367334365844727,1,0,0,27,2.7
2019,3,14.5,0,0,1,50,5
2019,3,16.200000762939453,1,0,1,45,4.5
2019,3,11,0,0,0,26,2.6
2019,3,NA,1,0,1,62,6.2
2019,3,27.875,0,0,1,64,6.4
2019,3,NA,1,0,1,64,6.4
2019,3,15,0,1,0,21,2.1
2019,3,15,0,1,0,22,2.2
2019,3,18.269001007080078,1,0,0,26,2.6
2019,3,21,1,1,0,32,3.2
2019,3,NA,0,0,1,61,6.1
2019,3,18.440000534057617,1,0,1,59,5.9
2019,3,16,0,0,1,62,6.2
2019,3,36,1,0,1,61,6.1
2019,3,13,0,0,0,33,3.3
2019,3,19.670000076293945,0,0,1,33,3.3
2019,3,19,1,0,1,32,3.2
2019,3,17.649999618530273,0,0,1,41,4.1
2019,3,21.428571701049805,1,0,1,47,4.7
2019,3,8.5,1,0,0,19,1.9
2019,3,11.25,0,0,1,41,4.1
2019,3,15,1,0,1,41,4.1
2019,3,NA,1,0,1,62,6.2
2019,3,31.25,0,0,1,36,3.6
2019,3,31.25,1,0,1,35,3.5
2019,3,29,1,0,0,55,5.5
2019,3,27,0,0,0,27,2.7
2019,3,15,1,0,0,51,5.1
2019,3,16,0,0,0,24,2.4
2019,3,13,1,0,0,22,2.2
2019,3,12.5,1,1,1,64,6.4
2019,3,14,1,0,0,50,5
2019,3,NA,0,0,0,20,2
2019,3,12,1,0,0,48,4.8
2019,3,19,1,0,0,35,3.5
2019,3,NA,1,0,0,17,1.7
2019,3,33.653751373291016,0,0,0,50,5
2019,3,NA,0,0,0,55,5.5
2019,3,33.75,0,0,0,36,3.6
2019,3,14,1,0,0,45,4.5
2019,3,NA,0,0,0,17,1.7
2019,3,102,1,0,1,60,6
2019,3,NA,1,0,0,21,2.1
2019,3,NA,1,0,1,60,6
2019,3,21.63450050354004,0,0,0,27,2.7
2019,3,12.600000381469727,0,1,1,34,3.4
2019,3,NA,1,1,1,35,3.5
2019,3,18,0,0,0,28,2.8
2019,3,28.75,0,0,0,62,6.2
2019,3,13,0,0,1,25,2.5
2019,3,10,1,0,1,23,2.3
2019,3,25.640953063964844,0,0,0,52,5.2
2019,3,7,1,1,0,21,2.1
2019,3,NA,1,1,1,62,6.2
2019,3,NA,1,0,1,63,6.3
2019,3,17,0,0,1,45,4.5
2019,3,NA,1,0,1,38,3.8
2019,3,15.859999656677246,1,0,0,28,2.8
2019,3,32,0,0,0,28,2.8
2019,3,42,1,0,1,51,5.1
2019,3,23,0,1,1,59,5.9
2019,3,35.07500076293945,0,1,0,24,2.4
2019,3,10,0,0,0,18,1.8
2019,3,22,1,0,0,36,3.6
2019,3,32,0,0,1,64,6.4
2019,3,NA,1,0,1,63,6.3
2019,3,13.649999618530273,1,0,1,46,4.6
2019,3,NA,0,0,1,57,5.7
2019,3,9.5,0,0,0,17,1.7
2019,3,NA,1,0,0,54,5.4
2019,3,52.6315803527832,0,0,0,49,4.9
2019,3,19,1,1,0,57,5.7
2019,3,NA,0,1,0,63,6.3
2019,3,20,1,0,0,40,4
2019,3,51,0,0,0,42,4.2
2019,3,29.370546340942383,0,0,0,49,4.9
2019,3,52.884498596191406,0,0,1,46,4.6
2019,3,35,1,0,1,45,4.5
2019,3,9,0,0,0,21,2.1
2019,3,9,1,0,0,18,1.8
2019,3,8,1,0,0,16,1.6
2019,3,NA,1,0,1,59,5.9
2019,3,30,0,0,1,62,6.2
2019,3,12,1,0,0,21,2.1
2019,3,11.260000228881836,1,0,1,30,3
2019,3,15,0,1,1,32,3.2
2019,3,9,1,0,0,60,6
2019,3,NA,0,0,0,61,6.1
2019,3,34,0,0,1,56,5.6
2019,3,NA,1,0,1,56,5.6
2019,3,13.333333015441895,0,0,0,22,2.2
2019,3,75.090911865234375,0,0,1,52,5.2
2019,3,NA,1,0,1,54,5.4
2019,3,NA,1,0,1,35,3.5
2019,3,16,0,0,1,36,3.6
2019,3,NA,1,0,0,32,3.2
2019,3,20.5,0,0,0,35,3.5
2019,3,57.6922492980957,0,0,1,37,3.7
2019,3,19.230749130249023,1,0,1,38,3.8
2019,3,NA,1,0,1,23,2.3
2019,3,NA,0,0,1,24,2.4
2019,3,11.29800033569336,0,0,0,25,2.5
2019,3,33.653751373291016,1,0,1,60,6
2019,3,31,0,0,1,60,6
2019,3,NA,0,0,0,64,6.4
2019,3,NA,0,1,1,32,3.2
2019,3,14.25,1,0,1,33,3.3
2019,3,22,0,0,0,37,3.7
2019,3,43.26900100708008,1,0,0,30,3
2019,3,42,0,0,1,39,3.9
2019,3,54.16649627685547,1,0,1,37,3.7
2019,3,27.622364044189453,1,0,1,47,4.7
2019,3,38.46149826049805,0,0,1,50,5
2019,3,21.520000457763672,1,0,0,60,6
2019,3,50,0,0,1,47,4.7
2019,3,NA,1,0,1,46,4.6
2019,3,28.825000762939453,0,0,0,30,3
2019,3,21.625,1,0,0,27,2.7
2019,3,NA,1,0,0,64,6.4
2019,3,NA,1,0,0,30,3
2019,3,8.25,0,0,0,31,3.1
2019,3,19.229999542236328,1,0,1,63,6.3
2019,3,31,0,0,1,60,6
2019,3,21,1,1,1,55,5.5
2019,3,13,0,1,1,56,5.6
2019,3,NA,1,1,0,29,2.9
2019,3,13.25,1,0,0,28,2.8
2019,3,16.826749801635742,0,0,0,33,3.3
2019,3,24,1,1,0,44,4.4
2019,3,15,0,0,0,21,2.1
2019,3,28.84600067138672,0,0,0,33,3.3
2019,3,40.064002990722656,0,0,0,31,3.1
2019,3,NA,1,1,1,47,4.7
2019,3,57.67499923706055,0,1,1,45,4.5
2019,3,22.37837791442871,1,1,1,25,2.5
2019,3,16,0,1,0,21,2.1
2019,3,19,1,0,0,50,5
2019,3,NA,0,1,0,29,2.9
2019,3,18.269001007080078,0,1,0,29,2.9
2019,3,2.875,1,0,0,29,2.9
2019,3,22,0,0,0,30,3
2019,3,20,0,0,0,27,2.7
2019,3,36,0,0,1,34,3.4
2019,3,NA,1,0,1,34,3.4
2019,3,NA,0,0,1,41,4.1
2019,3,103.25,0,0,1,44,4.4
2019,3,NA,1,0,1,42,4.2
2019,3,NA,0,0,0,50,5
2019,3,24.038249969482422,0,0,1,47,4.7
2019,3,15,1,0,1,45,4.5
2019,3,11.5,0,0,0,24,2.4
2019,3,NA,0,0,0,26,2.6
2019,3,16.34600067138672,1,0,0,51,5.1
2019,3,NA,0,0,0,26,2.6
2019,3,20,0,1,1,52,5.2
2019,3,10.5,1,1,1,33,3.3
2019,3,20,0,1,0,22,2.2
2019,3,13,0,0,1,57,5.7
2019,3,NA,1,0,1,56,5.6
2019,3,NA,1,0,1,59,5.9
2019,3,91.77777862548828,0,0,1,62,6.2
2019,3,16,1,0,1,36,3.6
2019,3,NA,0,1,0,19,1.9
2019,3,NA,1,1,0,17,1.7
2019,3,22.5,0,1,0,54,5.4
2019,3,11.11111068725586,0,0,0,41,4.1
2019,3,NA,1,0,0,40,4
2019,3,NA,1,0,1,49,4.9
2019,3,13.90999984741211,0,0,1,58,5.8
2019,3,44.87177658081055,0,0,1,31,3.1
2019,3,17.790000915527344,1,1,0,28,2.8
2019,3,15,1,0,1,45,4.5
2019,3,25.622222900390625,0,0,1,52,5.2
2019,3,13.636363983154297,1,0,0,18,1.8
2019,3,13,1,0,0,42,4.2
2019,3,36.31111145019531,0,0,1,36,3.6
2019,3,17,1,0,1,36,3.6
2019,3,60,1,0,1,44,4.4
2019,3,56,0,0,1,44,4.4
2019,3,NA,0,0,0,18,1.8
2019,3,13,0,1,0,51,5.1
2019,3,9.5,1,1,0,35,3.5
2019,3,NA,1,0,1,50,5
2019,3,NA,0,0,1,51,5.1
2019,3,NA,1,0,0,21,2.1
2019,3,NA,0,0,0,19,1.9
2019,3,NA,0,0,1,62,6.2
2019,3,NA,1,0,1,61,6.1
2019,3,18.125,1,0,0,35,3.5
2019,3,2.380000114440918,1,0,0,21,2.1
2019,3,22.5,0,0,1,36,3.6
2019,3,NA,1,0,1,33,3.3
2019,3,20,1,0,1,44,4.4
2019,3,27,0,0,1,50,5
2019,3,20,0,1,1,42,4.2
2019,3,26,1,1,1,32,3.2
2019,3,23,0,0,1,47,4.7
2019,3,21.5,1,0,1,45,4.5
2019,3,NA,1,0,0,62,6.2
2019,3,20.030000686645508,1,0,0,37,3.7
2019,3,30,0,0,0,45,4.5
2019,3,NA,0,1,1,63,6.3
2019,3,50,1,0,1,60,6
2019,3,8.5,0,1,0,27,2.7
2019,3,12,1,0,0,25,2.5
2019,3,NA,1,1,0,60,6
2019,3,21.979999542236328,0,0,1,58,5.8
2019,3,NA,1,0,1,52,5.2
2019,3,22.25,0,0,0,28,2.8
2019,3,17.799999237060547,0,0,0,57,5.7
2019,3,NA,0,0,1,35,3.5
2019,3,28.845998764038086,1,0,1,33,3.3
2019,3,NA,1,0,1,59,5.9
2019,3,15.5,0,0,1,57,5.7
2019,3,17.799999237060547,0,0,0,62,6.2
2019,3,NA,1,0,0,24,2.4
2019,3,17.5,0,0,0,42,4.2
2019,3,34.134498596191406,0,1,0,40,4
2019,3,14.75,1,0,0,40,4
2019,3,10,1,0,0,19,1.9
2019,3,35.71428680419922,1,0,1,31,3.1
2019,3,21,0,0,1,31,3.1
2019,3,NA,1,0,1,63,6.3
2019,3,32.53845977783203,0,0,1,51,5.1
2019,3,16.5,1,0,1,50,5
2019,3,14.140000343322754,0,0,0,49,4.9
2019,3,13.5,0,0,0,38,3.8
2019,3,37.5,0,0,1,34,3.4
2019,3,NA,1,0,1,30,3
2019,3,42.5,0,0,0,49,4.9
2019,3,15,0,0,0,58,5.8
2019,3,11,1,0,0,49,4.9
2019,3,NA,0,0,0,64,6.4
2019,3,NA,1,0,1,53,5.3
2019,3,NA,0,0,1,26,2.6
2019,3,NA,1,0,1,22,2.2
2019,3,NA,1,0,1,60,6
2019,3,15,0,0,0,24,2.4
2019,3,21.63450050354004,1,0,0,27,2.7
2019,3,18.543855667114258,0,0,0,30,3
2019,3,18.75,0,0,1,26,2.6
2019,3,17.299999237060547,1,0,1,26,2.6
2019,3,103.25,0,1,1,60,6
2019,3,NA,1,1,1,59,5.9
2019,3,44.44444274902344,1,0,0,51,5.1
2019,3,14,1,0,0,42,4.2
2019,3,NA,0,1,0,43,4.3
2019,3,NA,0,0,0,57,5.7
2019,3,10,1,0,0,21,2.1
2019,3,31.25,0,1,1,39,3.9
2019,3,33,1,1,1,36,3.6
2019,3,NA,1,0,0,56,5.6
2019,3,NA,1,0,0,18,1.8
2019,3,NA,1,0,0,16,1.6
2019,3,11,1,0,1,51,5.1
2019,3,17,0,0,1,51,5.1
2019,3,36,0,0,1,54,5.4
2019,3,18.5,1,0,1,52,5.2
2019,3,18,0,0,0,26,2.6
2019,3,23.076749801635742,0,0,0,52,5.2
2019,3,91.77777862548828,0,0,0,39,3.9
2019,3,31.799999237060547,0,0,0,53,5.3
2019,3,24,1,0,0,55,5.5
2019,3,20,0,0,0,24,2.4
2019,3,NA,0,0,0,20,2
2019,3,NA,1,0,0,58,5.8
2019,3,NA,0,1,0,25,2.5
2019,3,NA,0,1,0,25,2.5
2019,3,NA,0,0,1,61,6.1
2019,3,6,1,0,1,49,4.9
2019,3,10,1,0,1,43,4.3
2019,3,68.83333587646484,0,0,1,44,4.4
2019,3,NA,0,0,0,17,1.7
2019,3,NA,0,0,0,17,1.7
2019,3,20.829999923706055,0,0,1,34,3.4
2019,3,NA,1,1,1,47,4.7
2019,3,NA,0,1,0,17,1.7
2019,3,NA,1,0,1,50,5
2019,3,46,0,0,1,44,4.4
2019,3,10.5,0,0,1,58,5.8
2019,3,NA,1,0,1,56,5.6
2019,3,NA,1,0,0,54,5.4
2019,3,NA,1,0,0,21,2.1
2019,3,NA,1,0,0,19,1.9
2019,3,13.9399995803833,1,0,0,38,3.8
2019,3,NA,0,1,0,18,1.8
2019,3,9.25,0,0,0,19,1.9
2019,3,NA,1,0,1,42,4.2
2019,3,21.66666603088379,0,0,1,54,5.4
2019,3,NA,0,0,0,16,1.6
2019,3,NA,1,0,0,54,5.4
2019,3,15,0,0,1,51,5.1
2019,3,11,1,0,1,46,4.6
2019,3,NA,1,0,0,17,1.7
2019,3,NA,1,0,0,64,6.4
2019,3,36.013816833496094,1,0,1,56,5.6
2019,3,64.90374755859375,0,0,1,60,6
2019,3,13.878167152404785,1,0,0,53,5.3
2019,3,8.75,1,0,0,21,2.1
2019,3,26.563636779785156,0,0,1,47,4.7
2019,3,NA,1,0,1,49,4.9
2019,3,10,1,0,0,17,1.7
2019,3,NA,1,0,0,57,5.7
2019,3,NA,0,0,0,49,4.9
2019,3,NA,0,0,0,56,5.6
2019,3,NA,1,0,0,28,2.8
2019,3,10,0,1,1,49,4.9
2019,3,10,0,1,0,20,2
2019,3,33.653751373291016,1,0,1,53,5.3
2019,3,24.038249969482422,0,0,1,52,5.2
2019,3,8.550000190734863,0,0,0,23,2.3
2019,3,32.21149826049805,0,0,1,36,3.6
2019,3,36.05750274658203,1,0,1,36,3.6
2019,3,13.130000114440918,0,0,0,41,4.1
2019,3,22,1,0,0,35,3.5
2019,3,NA,1,0,0,57,5.7
2019,3,68.75,0,0,0,42,4.2
2019,3,NA,1,0,1,61,6.1
2019,3,30.594318389892578,0,0,1,63,6.3
2019,3,21.5,0,0,0,56,5.6
2019,3,NA,0,1,0,59,5.9
2019,3,NA,1,0,0,49,4.9
2019,3,48.07500076293945,1,0,0,61,6.1
2019,3,42,0,0,1,60,6
2019,3,25,1,0,1,52,5.2
2019,3,10.5,1,0,0,28,2.8
2019,3,15.5,1,0,0,60,6
2019,3,31.66666603088379,0,0,0,42,4.2
2019,3,NA,1,0,0,17,1.7
2019,3,19.100000381469727,0,0,1,37,3.7
2019,3,NA,1,0,1,35,3.5
2019,3,20,0,0,1,54,5.4
2019,3,10,1,0,1,54,5.4
2019,3,18.5,0,0,1,35,3.5
2019,3,17,1,0,1,37,3.7
2019,3,NA,1,0,0,61,6.1
2019,3,NA,0,0,0,64,6.4
2019,3,NA,0,0,0,38,3.8
2019,3,18.75,0,0,1,32,3.2
2019,3,NA,1,0,1,26,2.6
2019,3,12.5,1,0,0,23,2.3
2019,3,30,0,0,1,38,3.8
2019,3,25,1,0,1,42,4.2
2019,3,15,1,0,0,62,6.2
2019,3,29.58576774597168,0,0,1,50,5
2019,3,24.100000381469727,1,0,1,44,4.4
2019,3,10,1,0,0,22,2.2
2019,3,9,0,0,0,24,2.4
2019,3,23,1,0,1,49,4.9
2019,3,20,0,0,1,50,5
2019,3,NA,0,0,0,17,1.7
2019,3,28.845998764038086,0,0,0,49,4.9
2019,3,14,0,0,1,55,5.5
2019,3,NA,1,0,1,48,4.8
2019,3,13.75,1,0,0,26,2.6
2019,3,NA,0,0,0,20,2
2019,3,25,1,1,0,35,3.5
2019,3,32.29999923706055,0,0,0,56,5.6
2019,3,10,1,0,0,37,3.7
2019,3,44.44444274902344,0,0,1,32,3.2
2019,3,NA,1,0,1,38,3.8
2019,3,16,0,0,1,58,5.8
2019,3,46,1,0,1,64,6.4
2019,3,NA,1,1,0,59,5.9
2019,3,37.05438995361328,1,0,0,55,5.5
2019,3,NA,0,1,0,52,5.2
2019,3,20,1,1,1,61,6.1
2019,3,14,1,1,0,39,3.9
2019,3,41.20857238769531,1,0,0,42,4.2
2019,3,40,0,0,0,33,3.3
2019,3,21.625,1,0,0,32,3.2
2019,3,43,0,0,1,60,6
2019,3,38.46149826049805,0,1,1,38,3.8
2019,3,38.46149826049805,1,1,1,37,3.7
2019,3,NA,1,0,0,61,6.1
2019,3,28.845998764038086,1,1,1,47,4.7
2019,3,19.230749130249023,0,1,1,56,5.6
2019,3,24.049999237060547,0,0,0,35,3.5
2019,3,14.5,1,0,0,34,3.4
2019,3,22.709999084472656,0,0,1,30,3
2019,3,NA,1,0,1,29,2.9
2019,3,49,1,0,1,37,3.7
2019,3,16,0,0,1,43,4.3
2019,3,20,0,0,0,55,5.5
2019,3,9,1,0,0,41,4.1
2019,3,NA,0,0,0,18,1.8
2019,3,13.25,0,0,1,35,3.5
2019,3,14,1,0,1,36,3.6
2019,3,34,0,0,0,47,4.7
2019,3,10,1,0,0,19,1.9
2019,3,14.75,1,0,0,30,3
2019,3,17.5,1,0,1,45,4.5
2019,3,34,0,0,1,46,4.6
2019,3,9,1,0,0,17,1.7
2019,3,15.384532928466797,0,0,1,26,2.6
2019,3,15.384532928466797,1,1,1,26,2.6
2019,3,NA,1,1,1,39,3.9
2019,3,NA,0,0,1,41,4.1
2019,3,NA,0,1,0,18,1.8
2019,3,NA,1,1,0,20,2
2019,3,53.0364990234375,0,0,1,46,4.6
2019,3,NA,1,0,1,45,4.5
2019,3,NA,0,0,1,33,3.3
2019,3,23.076749801635742,1,0,1,33,3.3
2019,3,NA,0,0,0,24,2.4
2019,3,17,0,0,0,40,4
2019,3,15,1,0,0,40,4
2019,3,16,0,0,0,25,2.5
2019,3,10,1,0,1,63,6.3
2019,3,51.745452880859375,1,0,0,56,5.6
2019,3,15,0,0,0,24,2.4
2019,3,19,0,0,0,23,2.3
2019,3,30,0,0,1,62,6.2
2019,3,19.210525512695312,1,0,1,62,6.2
2019,3,10.5,1,0,1,52,5.2
2019,3,25,0,0,1,54,5.4
2019,3,26.204545974731445,1,0,0,28,2.8
2019,3,31.410165786743164,1,0,1,45,4.5
2019,3,NA,0,0,1,52,5.2
2019,3,11.149999618530273,1,0,1,41,4.1
2019,3,20,0,0,1,42,4.2
2019,3,40.86524963378906,1,0,1,51,5.1
2019,3,55.55555725097656,0,0,1,57,5.7
2019,3,9,1,0,0,21,2.1
2019,3,7.5,0,0,0,19,1.9
2019,3,NA,0,0,0,19,1.9
2019,3,20,0,0,0,20,2
2019,3,NA,1,0,1,56,5.6
2019,3,27.875,0,0,1,60,6
2019,3,9.375,1,0,1,34,3.4
2019,3,12.75,0,0,1,34,3.4
2019,3,34.134498596191406,0,0,1,31,3.1
2019,3,13,1,0,1,30,3
2019,3,11,1,0,1,48,4.8
2019,3,103.25,0,0,1,49,4.9
2019,3,NA,1,0,0,19,1.9
2019,3,8.5,0,0,0,16,1.6
2019,3,NA,0,0,1,45,4.5
2019,3,NA,1,0,1,43,4.3
2019,3,NA,0,0,1,42,4.2
2019,3,25,1,0,1,43,4.3
2019,3,9,1,0,0,17,1.7
2019,3,NA,0,0,0,16,1.6
2019,3,NA,0,0,1,55,5.5
2019,3,NA,1,0,1,50,5
